"stock1","stock2","dead1","dead2"
0,0,16,4
425,0,50,7
187,0,50,5
0,184,15,50
154,259,50,50
0,0,7,5
0,0,16,14
0,0,49,23
87,182,50,50
0,62,10,50
0,0,12,27
0,153,4,50
0,0,5,11
0,233,48,50
0,0,33,27
0,112,2,50
0,0,35,4
0,0,7,35
0,0,20,25
166,0,50,2
0,101,5,50
0,0,38,14
0,0,39,26
0,140,11,50
0,0,9,25
0,0,21,50
137,0,50,24
0,0,12,33
83,167,50,50
0,193,7,50
78,0,50,4
0,0,12,7
0,273,5,50
0,0,6,7
169,0,50,12
0,0,8,33
0,0,14,14
0,208,9,50
126,99,50,50
185,0,50,2
0,0,2,6
0,0,3,31
0,0,5,4
73,0,50,16
0,0,7,13
0,123,17,50
0,82,2,50
0,0,10,3
0,0,41,13
0,107,35,50
0,250,4,50
0,146,4,50
0,113,43,50
0,203,5,50
0,0,3,2
0,0,5,6
0,86,12,50
0,0,2,29
0,63,19,50
105,97,50,50
0,0,23,2
0,187,2,50
0,343,33,50
0,0,4,13
89,0,50,6
333,0,50,14
79,104,50,50
0,0,2,12
138,126,50,50
0,0,24,12
0,0,27,2
0,0,16,32
0,254,32,50
0,0,8,13
0,0,2,3
0,135,2,50
90,0,50,9
0,0,6,39
0,0,2,5
372,0,50,5
142,0,50,27
79,0,50,5
209,0,50,10
0,316,2,50
158,0,50,46
0,0,8,4
0,0,2,2
0,0,13,26
0,115,2,50
0,0,25,4
0,0,46,12
0,219,3,50
0,0,32,8
0,0,7,17
0,147,8,50
0,0,3,16
0,156,46,50
0,0,2,12
84,0,50,2
203,0,50,22
0,181,25,50
67,0,50,2
0,0,4,47
0,0,2,10
204,91,50,50
200,86,50,50
0,0,22,4
0,0,9,14
0,0,5,15
0,0,2,17
119,0,50,7
0,0,17,2
0,0,25,32
175,228,50,50
0,0,39,8
126,211,50,50
130,0,50,2
0,0,46,5
0,0,4,3
0,98,14,50
0,0,14,46
0,0,3,2
0,0,28,5
0,0,9,4
107,139,50,50
333,0,50,34
0,0,19,9
0,0,8,4
0,0,14,40
0,235,3,50
0,0,3,8
0,0,6,41
0,0,3,18
172,239,50,50
0,155,8,50
0,0,3,42
0,0,17,4
0,0,3,3
0,0,9,44
120,0,50,13
0,131,50,50
0,0,15,3
0,0,8,9
0,211,13,50
0,0,23,10
0,0,13,2
0,113,5,50
0,0,4,12
0,90,18,50
0,0,27,15
0,167,14,50
162,0,50,6
115,101,50,50
67,0,50,5
0,0,20,3
0,0,17,8
0,243,11,50
0,0,6,2
62,168,50,50
0,119,7,50
0,0,3,4
0,354,5,50
0,0,6,6
0,0,7,6
115,0,50,17
0,0,3,4
0,77,22,50
0,0,2,7
0,191,7,50
0,0,2,10
0,0,9,2
0,0,7,5
0,193,18,50
0,0,6,9
0,0,14,9
0,0,4,4
93,0,50,4
0,0,11,2
0,132,2,50
199,0,50,24
83,188,50,50
0,0,11,4
0,0,16,2
211,0,50,23
0,0,29,3
0,0,4,2
0,0,13,17
0,0,42,3
0,0,6,9
0,209,3,50
0,0,20,27
0,0,5,36
0,0,12,4
0,0,3,14
0,0,3,48
0,0,17,2
0,0,12,11
0,0,3,10
234,0,50,39
0,221,5,50
0,0,5,4
101,105,50,50
90,0,50,48
0,0,8,16
0,0,4,3
0,0,46,15
0,0,6,9
0,0,24,2
0,0,10,10
0,0,12,36
162,0,50,18
110,0,50,49
0,0,4,4
324,0,50,3
0,143,9,50
0,0,38,12
0,0,3,12
0,0,5,34
0,218,23,50
0,0,6,11
139,0,50,6
0,433,7,50
0,0,2,2
0,0,2,21
0,0,3,14
0,0,16,11
0,0,11,3
0,172,35,50
0,0,20,37
0,0,2,13
0,0,27,35
0,90,4,50
0,99,15,50
0,0,11,50
0,0,2,15
0,85,12,50
127,0,50,4
0,0,2,5
131,203,50,50
0,149,2,50
0,0,6,30
0,0,6,4
0,0,6,6
0,216,5,50
106,0,50,6
0,0,9,8
0,0,28,25
0,0,2,5
0,0,12,4
0,0,5,5
0,0,5,11
0,105,30,50
0,0,22,18
0,170,5,50
0,242,3,50
0,0,2,17
0,0,3,6
0,0,5,3
0,0,15,9
0,0,6,4
0,0,2,4
78,0,50,6
148,0,50,22
0,0,4,4
0,0,29,4
0,160,4,50
199,0,50,3
0,0,5,8
0,0,33,20
163,196,50,50
0,211,5,50
0,0,14,4
0,0,9,2
0,0,11,26
0,0,8,48
0,0,21,3
0,0,3,41
0,199,2,50
0,0,2,31
0,0,18,2
0,0,6,19
0,71,20,50
126,0,50,21
0,0,12,12
0,0,3,49
0,212,10,50
0,0,4,7
0,0,3,3
0,0,22,3
146,0,50,3
0,0,9,2
0,168,6,50
0,0,3,12
0,87,18,50
0,0,36,32
0,0,11,6
0,0,12,9
0,0,18,2
218,0,50,2
118,0,50,3
0,0,6,20
0,0,11,13
0,0,17,8
0,0,9,2
0,0,4,7
0,77,11,50
169,0,50,12
0,0,14,45
160,0,50,3
191,0,50,15
102,0,50,25
0,0,16,11
265,0,50,40
0,0,4,5
0,0,5,4
0,0,41,15
161,0,50,5
0,0,21,12
0,0,2,15
0,0,21,5
0,0,3,5
0,0,3,4
0,0,12,9
0,0,4,6
0,0,32,27
0,0,26,26
0,0,3,3
0,111,3,50
284,0,50,5
0,0,8,6
0,0,28,2
0,0,49,9
0,0,14,2
0,0,6,3
0,0,8,22
0,0,16,2
0,0,50,17
0,0,2,12
0,0,4,7
0,0,8,25
0,245,2,50
0,0,2,7
0,0,5,8
0,142,34,50
0,71,47,50
0,107,2,50
290,0,50,2
82,0,50,7
0,0,4,3
0,75,3,50
0,89,29,50
0,0,16,40
275,0,50,10
0,0,31,9
244,0,50,14
0,0,2,13
0,0,20,7
0,0,3,2
0,0,13,26
0,0,9,45
0,89,8,50
0,0,6,2
0,0,2,13
0,0,2,3
0,116,45,50
0,0,7,41
0,0,3,6
0,0,7,4
0,0,8,9
43,0,50,3
0,0,7,2
386,0,50,7
0,0,2,6
0,0,28,19
163,0,50,4
0,0,4,2
105,0,50,4
0,0,8,3
177,0,50,14
0,0,17,2
0,119,18,50
0,174,9,50
0,0,49,7
0,0,44,2
0,0,12,22
0,0,3,9
0,0,8,17
98,0,50,8
0,0,3,31
0,0,28,3
198,0,50,4
0,0,11,21
175,0,50,15
314,275,50,50
55,205,50,50
0,0,4,9
0,0,19,3
0,0,45,3
0,0,3,14
178,0,50,8
0,0,5,4
306,0,50,4
0,0,45,17
0,233,21,50
0,0,5,17
270,0,50,6
0,0,24,21
0,0,7,11
239,0,50,2
0,0,16,13
0,0,5,35
0,0,2,2
0,0,4,5
0,0,9,8
0,0,15,3
0,217,2,50
0,0,5,13
279,212,50,50
0,0,9,9
0,0,6,3
266,0,50,5
137,0,50,8
0,162,11,50
0,0,28,33
96,0,50,4
0,0,12,5
0,0,3,25
0,0,9,7
0,0,3,4
0,0,3,9
0,0,4,4
0,0,5,29
0,0,41,45
135,0,50,3
0,0,3,15
0,181,21,50
0,0,2,13
118,197,50,50
81,0,50,4
435,0,50,10
0,103,31,50
0,88,13,50
0,0,5,23
0,156,6,50
0,0,4,4
0,0,4,15
0,228,3,50
106,0,50,5
0,110,5,50
95,0,50,10
231,0,50,9
0,0,2,12
98,118,50,50
0,0,13,5
0,0,3,5
0,100,20,50
0,0,6,43
107,0,50,11
0,0,6,23
0,0,6,2
91,102,50,50
0,0,7,4
0,93,5,50
0,0,4,7
0,0,8,2
0,0,30,4
0,0,10,3
113,0,50,3
0,0,3,5
0,0,19,6
0,212,4,50
0,0,20,4
0,67,15,50
0,0,6,12
222,0,50,2
0,0,22,43
0,0,23,8
122,0,50,3
0,0,20,2
0,0,33,3
0,0,7,6
0,0,4,2
0,0,2,13
0,0,13,2
0,0,9,30
0,72,10,50
0,0,20,2
0,0,6,17
0,140,3,50
0,0,3,13
260,0,50,8
98,0,50,11
0,0,7,7
0,0,2,31
0,0,4,3
0,0,2,4
0,0,7,22
0,0,9,3
127,95,50,50
0,345,11,50
65,0,50,3
0,0,11,24
209,0,50,18
0,0,5,2
0,0,2,18
0,0,22,3
0,83,6,50
134,150,50,50
98,264,50,50
0,0,45,6
0,91,4,50
105,0,50,12
0,0,2,33
296,402,50,50
0,0,3,16
208,0,50,18
0,89,50,50
0,0,22,4
0,178,32,50
0,0,28,13
0,0,2,6
0,407,20,50
95,0,50,8
0,0,5,10
0,0,3,21
0,150,7,50
0,0,31,13
0,123,3,50
0,0,2,4
0,0,28,3
0,0,28,16
0,0,5,21
209,0,50,14
0,0,21,4
0,0,26,3
0,142,6,50
0,0,33,46
0,0,2,8
0,0,6,5
0,0,7,41
0,128,7,50
0,0,44,6
0,141,10,50
0,0,5,22
0,0,5,7
189,124,50,50
0,0,25,5
194,0,50,3
0,0,3,9
0,0,4,26
0,0,2,19
0,0,10,5
0,0,10,6
0,0,3,2
0,0,2,4
0,0,2,20
0,0,24,5
137,0,50,2
0,0,14,13
0,65,27,50
0,0,2,4
300,0,50,42
97,0,50,8
0,0,2,17
0,0,2,14
91,98,50,50
0,0,2,17
0,0,11,3
0,0,3,4
0,0,9,10
0,0,9,18
247,0,50,6
0,0,10,9
0,0,5,24
0,0,9,5
0,0,6,10
0,0,4,13
0,117,15,50
0,0,17,10
0,0,28,4
0,0,5,3
0,0,33,6
208,0,50,10
75,0,50,21
0,0,9,43
0,0,5,45
0,0,10,13
0,0,12,2
0,0,18,4
0,0,35,14
0,0,6,29
0,0,9,20
0,0,19,2
0,0,18,7
0,0,2,12
139,140,50,50
0,0,5,2
158,120,50,50
0,75,7,50
0,0,4,48
0,0,2,22
132,0,50,3
94,0,50,8
0,0,5,38
373,0,50,18
0,0,16,2
0,0,6,9
0,98,2,50
0,146,18,50
0,0,3,3
120,0,50,25
0,0,5,3
0,0,3,5
0,0,4,10
201,0,50,30
0,0,5,3
0,0,3,36
0,0,5,4
0,0,8,6
0,0,4,18
92,0,50,2
0,0,5,13
0,0,22,6
0,0,22,7
0,113,6,50
152,0,50,10
121,141,50,50
0,0,18,9
0,0,2,11
242,101,50,50
0,0,11,28
90,0,50,34
0,0,13,12
0,0,11,3
0,179,6,50
0,0,28,5
129,0,50,34
0,0,8,10
0,0,21,4
0,0,23,3
0,66,3,50
0,0,24,5
0,0,28,2
0,0,7,20
0,0,8,9
0,0,2,7
0,0,8,2
0,0,7,13
0,0,13,5
0,0,4,8
0,0,2,2
127,0,50,9
0,0,9,7
0,0,25,26
0,0,24,2
178,0,50,8
195,0,50,6
115,0,50,8
0,0,3,23
0,65,5,50
0,0,10,34
0,0,18,17
0,0,11,17
0,0,4,36
0,0,35,15
96,0,50,21
0,376,3,50
0,0,7,2
0,0,41,5
125,452,50,50
0,0,9,4
0,183,2,50
0,0,3,2
0,0,29,14
0,0,10,8
0,0,3,35
0,0,2,2
0,260,30,50
286,0,50,5
0,0,3,2
0,158,3,50
151,0,50,10
0,0,3,4
128,140,50,50
0,0,44,6
0,0,7,11
0,0,9,18
128,0,50,3
0,0,11,7
0,0,27,7
0,0,12,50
0,0,3,4
94,0,50,9
0,0,5,25
0,0,45,2
0,0,26,16
0,0,2,2
0,0,9,4
0,169,50,50
196,0,50,3
0,0,7,7
0,0,36,22
0,0,2,9
0,0,14,9
0,0,19,20
0,124,4,50
0,0,23,8
0,0,28,7
0,69,50,50
0,0,4,4
0,0,27,8
0,0,9,9
0,0,5,9
0,0,3,3
0,0,9,10
0,129,3,50
0,0,3,12
215,104,50,50
0,0,14,10
0,0,2,14
0,0,11,10
0,0,43,6
0,0,9,14
0,0,8,4
0,58,21,50
0,0,16,8
0,85,8,50
121,128,50,50
0,0,37,12
67,84,50,50
200,0,50,2
0,0,5,49
0,136,5,50
0,138,4,50
0,0,30,13
73,0,50,2
0,0,3,4
214,0,50,12
0,0,27,23
0,0,7,5
0,0,5,8
0,0,11,45
0,0,6,8
275,0,50,11
0,96,11,50
0,0,21,2
0,0,7,15
0,0,39,7
0,0,6,13
0,0,17,2
88,0,50,7
242,120,50,50
0,153,8,50
0,0,14,14
0,0,10,4
0,0,10,5
138,0,50,2
139,0,50,24
243,0,50,46
0,0,11,10
0,0,4,3
300,168,50,50
0,0,5,9
0,0,3,10
0,0,11,6
0,199,3,50
0,0,5,12
0,0,15,7
0,0,11,13
53,0,50,3
288,108,50,50
0,0,26,5
0,0,2,33
0,0,9,19
0,0,15,5
0,0,7,16
0,0,10,18
0,256,9,50
0,0,15,6
0,0,48,2
0,0,4,19
0,0,39,43
0,0,3,15
0,0,44,30
0,0,35,4
0,0,3,5
0,0,13,20
0,146,4,50
154,0,50,7
174,0,50,23
0,157,2,50
0,0,16,2
0,0,3,13
0,118,3,50
0,295,3,50
0,0,49,6
0,181,6,50
144,0,50,16
0,0,38,4
173,0,50,15
0,0,8,6
0,0,3,4
0,198,9,50
0,0,7,16
0,0,3,9
121,67,50,50
0,0,5,8
0,0,3,5
0,0,4,8
0,220,4,50
0,0,31,5
0,0,6,37
0,0,6,13
0,0,2,25
0,0,18,5
0,0,22,7
0,0,12,28
0,0,13,4
0,0,7,7
0,0,9,5
0,0,10,8
70,0,50,36
0,0,2,42
92,115,50,50
0,0,4,33
0,0,10,5
0,0,6,2
0,0,6,44
127,0,50,11
0,0,2,11
0,0,4,2
185,137,50,50
0,145,13,50
0,0,3,3
0,0,3,20
0,0,13,6
0,0,13,39
0,113,28,50
0,302,2,50
0,0,9,22
0,0,5,7
0,0,8,2
0,0,16,2
98,88,50,50
153,0,50,5
0,0,7,24
0,0,4,4
115,0,50,28
0,274,6,50
194,0,50,6
264,0,50,18
0,0,12,22
0,0,11,12
0,0,9,9
0,0,26,14
0,0,6,12
0,102,7,50
0,0,18,6
0,0,19,3
197,0,50,40
0,0,10,27
226,0,50,12
0,0,3,16
191,0,50,2
0,0,10,4
198,0,50,3
0,0,6,24
0,0,9,6
0,0,3,16
0,77,24,50
0,0,3,3
70,146,50,50
0,0,3,6
0,275,3,50
0,0,46,3
0,0,2,2
203,0,50,12
0,0,4,2
0,0,5,8
0,228,2,50
0,0,2,22
0,0,3,9
0,0,22,26
103,0,50,10
0,0,6,3
0,0,11,2
0,220,8,50
0,0,4,48
107,147,50,50
0,101,8,50
101,0,50,12
0,0,4,44
218,0,50,35
195,0,50,6
0,84,3,50
0,0,7,15
0,0,37,13
0,0,3,48
0,90,33,50
0,0,29,6
0,0,16,6
0,109,3,50
0,198,32,50
322,244,50,50
0,0,3,4
94,0,50,21
0,0,5,14
0,0,5,10
0,0,31,23
0,0,2,5
0,0,2,33
0,0,7,9
0,0,39,5
94,0,50,10
186,0,50,10
0,0,7,32
0,160,3,50
0,210,22,50
0,0,2,25
0,0,3,19
0,0,6,12
0,0,3,4
0,71,20,50
0,0,25,38
0,0,5,2
0,0,4,4
0,0,8,6
242,0,50,35
116,0,50,29
0,0,32,13
0,0,4,25
0,0,10,2
0,0,21,4
0,0,18,10
0,0,5,3
0,0,46,12
0,0,4,6
0,0,20,2
0,143,12,50
0,0,13,2
0,206,12,50
0,0,9,14
222,0,50,20
0,0,16,8
0,0,4,3
0,240,11,50
0,94,8,50
0,0,44,7
0,0,5,8
303,0,50,21
0,0,32,3
0,0,4,47
0,0,5,2
0,390,4,50
0,0,6,4
151,0,50,2
0,184,6,50
0,0,9,20
0,0,37,6
0,0,6,2
180,0,50,4
258,0,50,22
80,0,50,2
0,126,12,50
0,0,2,9
0,94,5,50
0,228,8,50
0,0,32,3
0,0,14,34
0,0,3,3
100,0,50,24
0,81,26,50
0,0,2,5
206,154,50,50
112,72,50,50
0,0,3,3
141,259,50,50
0,0,12,3
0,0,2,3
181,0,50,27
0,0,4,3
0,0,13,2
0,93,3,50
0,0,9,17
0,128,32,50
76,195,50,50
0,0,47,4
0,145,5,50
0,0,2,8
0,0,6,42
0,0,21,5
0,0,2,8
122,0,50,21
0,0,3,4
0,0,4,10
0,123,9,50
0,0,5,2
0,0,10,21
0,0,11,2
0,100,18,50
0,193,14,50
108,0,50,5
0,155,2,50
153,0,50,8
0,0,5,4
0,143,8,50
0,0,3,3
0,0,4,19
0,0,22,36
0,0,4,7
0,145,2,50
165,0,50,2
96,0,50,14
0,0,7,8
0,0,6,9
0,81,12,50
0,0,35,26
0,313,18,50
103,85,50,50
0,0,4,9
0,0,3,18
0,0,6,6
0,0,5,4
0,0,12,5
210,0,50,37
0,0,48,2
0,0,2,7
0,0,23,5
0,0,2,24
0,0,3,4
0,0,7,9
0,0,24,9
137,0,50,5
0,0,6,9
0,99,10,50
0,0,4,28
0,0,46,8
0,0,5,3
0,0,22,7
148,0,50,35
73,0,50,4
0,0,18,7
188,0,50,7
0,114,5,50
0,0,6,3
0,0,8,3
0,0,3,5
0,0,40,20
0,0,31,3
105,0,50,3
0,0,7,4
125,180,50,50
0,235,2,50
0,135,23,50
0,0,11,7
0,0,3,5
0,0,20,3
0,140,27,50
0,0,16,4
126,0,50,2
0,0,27,22
0,189,36,50
0,148,9,50
0,0,29,7
0,0,5,3
190,0,50,20
0,0,2,2
134,0,50,40
0,0,6,7
0,141,32,50
0,0,3,13
104,0,50,29
0,137,2,50
0,0,16,9
0,0,2,2
0,0,5,32
0,97,50,50
0,0,9,14
0,0,2,31
0,79,2,50
0,0,26,2
0,169,10,50
0,0,31,11
291,0,50,7
0,0,18,3
0,66,5,50
0,0,10,32
0,0,12,9
0,0,2,32
0,0,2,10
177,111,50,50
146,171,50,50
0,0,41,36
130,0,50,2
0,0,2,18
102,0,50,21
0,225,43,50
0,402,3,50
0,0,3,7
0,0,2,7
0,0,10,22
211,99,50,50
0,0,28,6
0,0,4,5
0,86,26,50
0,0,4,26
0,0,4,10
90,0,50,21
0,0,5,2
0,0,23,4
0,0,5,11
0,96,37,50
0,0,16,3
133,0,50,12
0,0,11,4
0,0,5,4
0,0,14,38
0,0,5,21
0,0,43,7
0,0,40,2
0,0,8,4
0,0,25,27
246,146,50,50
0,110,3,50
0,0,6,38
173,163,50,50
155,135,50,50
174,0,50,14
73,0,50,2
0,0,5,16
0,0,19,49
0,0,2,14
0,0,8,16
69,0,50,10
0,0,6,43
0,77,28,50
0,167,2,50
0,103,20,50
0,0,5,26
0,0,7,2
0,225,9,50
238,76,50,50
0,0,2,2
104,0,50,4
0,0,45,2
0,102,9,50
0,0,3,23
0,161,14,50
0,0,15,2
93,161,50,50
0,0,32,4
371,0,50,4
0,0,4,6
0,0,3,4
280,92,50,50
0,0,20,9
0,0,5,48
0,0,3,37
203,0,50,5
0,0,13,5
0,0,12,3
0,0,3,6
0,0,8,30
0,0,7,8
0,0,7,5
0,0,4,2
0,0,12,11
0,0,47,15
129,0,50,36
0,0,7,4
0,0,18,4
159,0,50,17
0,0,11,30
0,0,11,16
0,0,24,40
0,0,2,6
0,0,12,15
316,0,50,18
0,0,3,22
0,0,7,15
0,0,15,10
0,0,40,6
0,0,12,5
198,0,50,3
0,0,43,12
0,0,10,2
81,187,50,50
0,0,3,14
0,0,2,43
99,176,50,50
157,0,50,2
0,0,2,5
0,0,4,4
0,0,20,23
0,156,36,50
152,0,50,5
0,0,3,5
0,0,48,2
0,0,4,31
83,0,50,4
0,0,28,8
0,0,21,41
0,233,25,50
109,218,50,50
179,0,50,4
0,0,3,2
0,125,4,50
118,0,50,41
0,0,32,18
0,0,10,3
0,175,3,50
347,0,50,7
175,0,50,3
0,0,17,2
0,0,46,3
0,0,5,7
0,0,3,17
0,0,9,4
234,0,50,3
75,0,50,39
0,95,15,50
0,0,16,16
0,0,13,8
0,0,18,3
0,0,10,11
0,0,2,40
0,0,13,7
0,0,24,6
0,115,3,50
0,0,13,25
0,0,12,4
0,0,3,41
0,0,7,7
0,0,5,6
0,0,16,2
0,130,8,50
0,0,47,4
0,0,9,25
143,0,50,17
71,0,50,9
0,0,29,8
0,0,3,32
0,0,3,7
156,0,50,2
199,0,50,18
0,160,2,50
0,0,14,5
0,289,10,50
0,92,13,50
0,0,30,2
0,0,2,27
0,0,2,2
0,181,12,50
0,0,35,5
0,256,4,50
128,0,50,2
0,0,2,8
0,0,19,23
89,0,50,17
0,102,14,50
0,0,2,28
0,104,4,50
155,116,50,50
0,0,16,4
0,91,3,50
0,0,9,3
0,0,5,7
0,0,3,5
0,0,2,7
135,0,50,15
0,0,19,24
400,0,50,44
0,0,14,2
0,0,6,4
0,0,40,3
0,0,3,20
0,0,4,17
0,0,6,3
0,0,13,8
0,244,4,50
219,0,50,21
0,0,5,4
0,0,8,4
0,138,3,50
0,0,5,5
0,0,24,6
0,0,5,6
0,414,19,50
0,0,2,6
0,0,8,48
204,79,50,50
171,0,50,18
141,190,50,50
0,0,3,7
0,0,30,9
0,0,3,22
195,0,50,8
0,0,9,25
0,0,19,11
0,0,50,34
0,0,33,17
233,0,50,4
281,0,50,11
0,0,4,24
0,0,15,2
166,0,50,5
0,0,3,6
0,180,6,50
232,0,50,2
0,0,4,33
0,0,4,6
0,0,13,3
0,0,2,21
0,165,13,50
0,0,35,12
0,0,41,5
0,302,2,50
0,0,49,2
0,120,2,50
0,0,4,12
0,0,2,3
0,241,3,50
0,0,10,6
184,138,50,50
0,0,3,5
101,0,50,20
0,188,40,50
0,0,10,13
0,0,7,13
0,145,15,50
167,0,50,46
0,282,20,50
146,126,50,50
0,80,2,50
0,0,6,2
0,0,23,22
0,102,7,50
0,0,22,3
0,118,5,50
0,0,3,8
0,0,7,28
0,0,9,27
0,0,11,10
0,0,12,30
182,0,50,3
0,169,11,50
0,154,8,50
0,0,2,12
0,115,10,50
130,0,50,8
0,0,4,6
0,0,6,3
85,0,50,21
98,0,50,34
0,0,12,6
0,0,5,45
0,0,6,26
0,0,5,33
0,0,13,5
0,0,18,25
0,291,7,50
0,0,3,5
0,0,7,16
0,0,3,9
0,0,6,5
0,0,6,3
0,0,32,5
0,0,41,4
0,0,17,3
163,0,50,2
0,0,2,41
106,0,50,4
400,101,50,50
0,0,43,2
182,0,50,7
286,0,50,7
0,0,4,7
0,0,4,5
0,127,2,50
0,0,5,16
0,111,6,50
232,202,50,50
0,0,4,9
107,0,50,2
0,0,3,2
278,128,50,50
0,188,2,50
0,0,12,12
0,0,11,2
0,131,8,50
0,0,2,7
0,0,6,4
0,0,7,23
0,0,20,10
0,0,5,17
73,0,50,9
194,0,50,3
0,0,5,2
0,90,10,50
0,0,6,6
0,0,3,3
175,0,50,3
396,0,50,3
0,211,35,50
0,204,25,50
0,0,47,18
0,0,9,22
0,0,15,11
0,0,10,10
155,195,50,50
0,96,3,50
0,0,10,3
0,0,17,2
0,0,6,4
0,0,2,25
0,193,15,50
202,0,50,20
0,304,7,50
200,0,50,6
0,92,6,50
71,0,50,13
0,0,4,3
0,102,30,50
0,0,41,6
218,125,50,50
0,0,3,4
0,0,2,21
0,132,4,50
161,80,50,50
0,0,19,6
0,0,7,3
0,0,2,43
0,0,28,28
0,275,5,50
0,211,2,50
162,0,50,41
78,0,50,3
0,0,37,44
0,0,25,12
0,0,2,5
0,0,3,5
0,105,25,50
0,0,5,5
0,147,2,50
0,0,4,15
97,289,50,50
208,0,50,2
0,0,16,4
0,0,17,4
139,0,50,4
0,0,6,2
79,0,50,3
0,0,7,3
97,0,50,32
0,0,6,35
0,0,37,31
133,0,50,14
0,0,2,20
0,0,2,16
0,0,14,4
142,0,50,16
0,0,7,3
327,0,50,4
0,0,6,6
0,0,5,2
0,0,18,7
0,0,2,5
164,0,50,5
0,0,29,22
0,0,22,6
0,145,13,50
0,0,8,33
183,0,50,10
0,0,2,9
0,0,6,7
0,125,3,50
0,0,4,3
0,0,4,10
0,0,4,3
0,0,8,17
0,0,14,4
0,109,2,50
0,0,5,6
0,0,15,4
0,0,4,23
0,0,29,8
115,0,50,4
0,0,50,3
0,0,12,3
0,0,15,8
344,0,50,3
0,0,27,2
0,0,2,3
0,0,6,2
136,0,50,9
0,0,18,23
0,0,4,2
145,0,50,27
0,0,5,2
0,0,18,10
241,184,50,50
0,0,6,11
0,0,3,6
0,0,5,30
130,0,50,9
0,361,3,50
0,0,11,3
0,0,3,8
235,0,50,20
0,0,3,12
0,0,49,10
141,0,50,27
0,0,48,23
0,0,2,6
0,66,40,50
0,212,2,50
257,147,50,50
0,0,4,11
0,0,4,43
0,0,2,15
0,0,3,15
0,0,15,2
0,305,4,50
0,0,11,4
0,0,5,3
0,135,10,50
0,0,6,15
299,132,50,50
0,0,47,2
0,0,11,12
0,166,13,50
0,0,3,2
144,0,50,18
0,0,7,20
0,0,8,4
0,0,2,3
0,0,26,5
209,0,50,7
0,0,48,19
0,0,2,31
106,0,50,18
0,0,12,10
0,0,7,2
0,87,4,50
0,236,29,50
107,0,50,25
77,0,50,2
111,0,50,40
0,183,27,50
0,0,3,13
0,0,6,3
0,0,13,7
0,0,9,2
0,0,2,33
0,157,5,50
0,0,12,5
0,0,3,23
226,141,50,50
174,0,50,33
0,0,13,44
0,0,3,49
0,0,5,13
0,0,17,18
0,0,3,2
0,0,5,3
359,136,50,50
0,130,8,50
145,0,50,16
0,154,4,50
262,0,50,8
160,0,50,14
168,0,50,4
0,0,4,41
0,0,4,4
0,0,43,2
0,0,37,8
116,0,50,6
0,0,15,36
0,0,3,3
90,0,50,13
0,0,50,3
0,176,3,50
0,0,2,3
174,0,50,2
0,0,10,2
0,0,4,2
0,0,7,4
0,0,14,5
159,0,50,3
0,0,3,15
0,0,2,43
122,206,50,50
110,0,50,5
0,0,6,8
0,0,8,18
0,0,14,2
192,0,50,5
175,0,50,39
93,0,50,8
0,0,21,10
0,0,15,6
0,0,16,3
205,0,50,11
0,0,39,5
0,0,29,3
0,0,21,17
0,0,3,6
118,0,50,13
0,0,4,21
0,0,3,5
113,0,50,3
0,0,11,6
150,0,50,4
0,0,12,8
0,0,9,8
0,0,14,15
0,0,5,17
0,0,9,3
0,0,12,31
0,0,18,5
0,0,8,47
0,135,21,50
0,286,3,50
0,0,3,5
106,0,50,14
250,0,50,15
0,0,6,11
0,119,3,50
0,0,7,3
291,177,50,50
0,0,3,31
0,0,6,7
0,0,15,16
155,0,50,14
0,0,40,46
0,0,32,16
0,217,8,50
0,0,8,4
0,0,2,35
0,98,7,50
125,0,50,41
0,0,23,12
195,178,50,50
245,0,50,3
0,0,2,26
0,0,9,5
0,0,8,6
97,68,50,50
195,0,50,22
0,0,4,3
128,0,50,5
0,0,2,2
0,0,3,7
0,0,11,20
0,0,15,5
0,82,5,50
0,0,9,12
0,0,34,3
0,0,18,3
0,183,8,50
0,0,4,9
0,0,18,21
0,0,12,19
0,190,5,50
260,0,50,4
0,196,5,50
0,0,5,7
0,0,15,5
0,0,40,28
0,205,4,50
215,0,50,6
83,0,50,7
0,0,20,6
0,0,18,20
89,0,50,4
0,0,11,3
0,0,8,4
0,128,16,50
0,0,2,8
0,0,4,29
0,0,5,19
0,0,2,5
0,0,34,25
202,0,50,6
0,0,3,10
117,0,50,2
123,106,50,50
0,0,8,46
129,170,50,50
185,271,50,50
265,138,50,50
0,170,11,50
0,0,9,16
0,0,16,10
85,187,50,50
0,105,3,50
0,0,3,6
0,0,4,7
0,0,12,3
0,0,6,6
178,0,50,8
0,0,4,6
0,0,8,6
0,111,22,50
0,0,37,42
0,0,7,2
0,0,4,32
0,326,2,50
0,0,13,5
0,0,9,31
0,0,40,2
0,0,3,10
0,0,14,50
0,0,20,21
0,0,3,2
0,0,3,36
0,0,9,2
0,0,2,46
0,0,2,12
0,0,47,44
0,0,6,4
0,79,10,50
0,0,5,14
0,0,5,4
0,0,2,4
0,0,7,36
84,0,50,2
86,0,50,27
0,0,20,13
0,0,3,8
0,168,20,50
0,0,8,23
0,0,9,9
0,69,5,50
0,0,35,5
0,0,23,44
0,0,8,48
0,130,14,50
0,0,29,3
0,74,6,50
0,0,37,8
0,0,8,9
82,0,50,29
0,113,17,50
220,216,50,50
0,181,2,50
0,0,2,46
