"stock1","stock2","dead1","dead2"
160,67,50,50
0,0,14,18
0,0,17,11
201,64,50,50
105,85,50,50
309,0,50,35
137,64,50,50
0,0,9,14
0,0,7,9
323,64,50,50
0,0,6,10
0,0,13,13
0,0,7,2
0,0,28,29
0,0,2,6
0,0,26,26
155,0,50,10
98,0,50,12
0,0,17,18
117,0,50,21
0,0,44,27
0,0,29,2
108,0,50,21
0,0,16,18
132,0,50,35
171,0,50,2
0,0,19,21
0,0,10,12
0,0,6,8
0,0,43,46
0,0,13,13
156,64,50,50
0,0,8,4
175,64,50,50
144,0,50,48
0,0,3,2
115,0,50,24
203,0,50,16
0,0,22,22
94,0,50,16
0,0,19,20
0,0,20,20
128,0,50,20
0,87,44,50
0,0,5,7
106,66,50,50
0,0,13,18
0,0,10,11
134,0,50,21
0,0,37,37
0,0,11,6
0,0,25,25
96,0,50,17
222,64,50,50
0,0,18,9
0,0,9,12
0,0,9,11
0,0,9,6
0,0,28,26
0,0,3,4
0,0,20,21
0,0,8,9
417,0,50,45
0,0,20,2
136,0,50,2
296,74,50,50
0,0,30,5
96,64,50,50
263,64,50,50
0,0,26,7
0,0,15,16
0,0,23,25
222,0,50,5
0,0,11,11
283,0,50,24
0,0,12,14
0,0,15,10
188,64,50,50
100,0,50,46
0,0,48,8
0,0,21,18
0,0,2,3
0,0,29,34
119,0,50,30
0,0,7,7
0,0,32,34
0,0,19,2
253,64,50,50
0,0,24,26
0,0,14,12
154,67,50,50
0,0,7,12
0,0,12,14
0,0,11,11
0,0,8,6
0,0,27,30
0,0,13,3
0,0,20,22
0,0,2,2
0,0,27,24
99,68,50,50
0,0,13,16
0,0,19,20
0,0,13,14
268,0,50,32
128,0,50,36
111,0,50,23
140,64,50,50
0,0,9,10
189,0,50,8
0,0,6,6
237,69,50,50
0,0,17,18
0,0,13,5
0,0,2,2
0,0,18,12
0,0,5,5
0,0,12,15
0,0,34,14
202,0,50,24
88,0,50,32
0,0,14,16
0,0,29,29
0,0,2,4
0,0,13,14
93,0,50,3
0,0,14,5
0,0,5,5
542,75,50,50
127,0,50,10
0,0,43,21
0,0,12,13
0,0,6,6
127,0,50,38
0,0,40,36
0,0,33,35
0,0,39,41
0,0,23,16
231,67,50,50
0,0,7,7
0,0,22,24
108,0,50,13
0,0,15,8
0,0,31,32
0,0,7,4
126,68,50,50
169,64,50,50
0,0,24,22
106,0,50,25
0,0,2,2
0,0,20,5
0,0,19,14
109,64,50,50
0,0,12,14
0,0,12,11
0,0,22,7
0,0,6,7
0,0,9,7
139,64,50,50
0,0,19,8
0,0,14,6
0,0,5,3
0,0,19,20
0,0,20,2
0,0,24,26
0,0,8,7
0,0,8,10
319,71,50,50
0,0,16,6
224,0,50,30
0,0,30,31
187,0,50,46
0,0,8,3
0,0,3,5
204,0,50,12
0,0,8,3
0,0,17,17
0,0,16,17
0,0,6,6
202,64,50,50
0,0,9,2
0,0,11,4
0,0,36,30
0,0,20,2
296,0,50,38
0,0,5,2
0,0,16,18
129,0,50,6
233,67,50,50
0,0,49,44
114,0,50,30
0,0,6,3
0,0,40,38
0,0,11,2
0,0,8,8
0,0,7,2
0,0,16,11
0,0,9,9
298,69,50,50
0,0,30,16
0,0,12,15
0,0,6,4
0,0,2,6
0,0,15,17
0,0,31,29
0,0,12,14
0,0,22,19
0,0,22,23
221,78,50,50
239,67,50,50
163,68,50,50
189,0,50,48
0,0,5,8
0,0,29,30
174,81,50,50
0,0,13,14
104,0,50,29
248,0,50,14
0,0,38,41
0,0,8,2
0,0,10,13
0,0,39,46
0,0,7,8
182,68,50,50
0,0,13,17
0,0,4,6
0,0,40,44
0,0,10,10
0,0,29,9
0,0,40,41
0,0,43,45
214,0,50,42
126,0,50,46
0,0,11,4
79,0,50,47
0,0,15,16
152,0,50,24
0,0,6,5
0,0,17,16
196,0,50,41
0,0,17,16
118,0,50,9
0,0,48,49
115,64,50,50
0,0,37,38
0,0,24,25
163,64,50,50
0,0,9,9
0,0,5,5
0,0,41,41
65,0,50,11
0,0,6,8
0,0,16,19
0,0,33,21
0,0,21,15
93,64,50,50
112,43,50,50
0,0,33,33
0,0,20,3
143,0,50,20
0,0,45,18
519,68,50,50
161,64,50,50
0,0,12,12
1,64,49,50
0,0,7,2
121,0,50,26
0,0,30,31
234,65,50,50
0,0,16,15
0,0,10,12
0,0,25,14
0,0,24,9
185,0,50,42
0,0,20,24
0,0,7,3
0,0,5,2
0,0,21,10
0,0,18,18
0,0,15,10
0,0,3,5
0,0,11,8
0,0,9,11
0,0,47,39
0,0,3,6
0,0,3,6
233,66,50,50
126,68,50,50
499,0,50,9
0,0,45,9
0,0,15,17
0,0,3,3
0,0,22,7
0,0,8,3
0,0,42,43
0,0,30,31
0,0,7,6
126,64,50,50
0,0,5,5
189,0,50,6
0,0,45,47
159,0,50,5
249,64,50,50
0,0,9,8
0,0,17,5
0,0,3,5
0,0,49,42
0,0,39,14
0,0,22,23
0,0,23,25
0,0,4,3
299,64,50,50
116,67,50,50
0,0,49,4
0,0,38,6
0,0,8,2
0,0,33,37
269,0,50,50
0,0,8,10
100,64,50,50
0,0,4,7
0,0,20,18
150,0,50,21
0,0,22,22
0,0,2,5
155,64,50,50
0,0,5,5
0,0,24,15
85,0,50,24
147,0,50,25
0,0,23,26
0,0,33,29
0,0,11,9
204,0,50,38
77,0,50,34
0,0,17,18
0,0,34,22
0,0,18,19
0,0,4,11
0,0,22,23
0,0,20,11
214,64,50,50
0,0,26,27
0,0,31,31
0,0,15,17
0,0,22,23
0,0,8,8
0,0,17,17
96,0,50,32
0,0,9,10
0,0,8,8
84,0,50,4
75,0,50,45
0,0,11,15
113,0,50,43
0,0,10,3
0,0,36,2
346,64,50,50
0,0,8,6
0,0,9,11
0,0,9,12
0,0,14,15
0,0,47,7
0,0,17,16
61,0,50,6
467,67,50,50
0,0,17,18
0,0,17,19
0,0,9,7
64,53,50,50
0,0,9,2
207,0,50,27
116,0,50,2
0,0,10,9
168,0,50,43
165,0,50,2
0,0,25,28
0,0,29,29
0,0,15,16
0,0,36,12
193,70,50,50
0,0,46,27
0,0,16,18
156,69,50,50
122,64,50,50
0,0,15,18
0,0,31,33
147,64,50,50
0,0,36,22
280,0,50,36
153,0,50,11
0,0,12,13
0,0,27,27
0,0,3,3
0,0,6,6
0,0,13,2
216,0,50,24
273,0,50,42
0,0,20,22
412,0,50,21
0,0,22,16
0,0,9,8
70,0,50,2
125,0,50,22
0,0,11,12
0,0,28,27
0,0,6,7
0,0,39,39
0,0,18,18
0,0,6,6
255,64,50,50
149,0,50,35
130,64,50,50
202,0,50,30
0,0,9,4
0,0,25,4
0,0,41,43
0,0,4,7
0,0,9,10
379,64,50,50
78,0,50,6
116,0,50,28
600,68,50,50
159,64,50,50
0,0,13,15
0,0,26,26
0,0,12,13
0,0,33,34
0,0,14,2
370,0,50,47
0,0,12,15
0,0,8,9
0,0,13,14
0,0,36,38
0,0,37,24
0,0,19,19
89,64,50,50
0,0,19,23
173,64,50,50
0,0,3,4
145,64,50,50
0,0,49,39
0,0,14,2
0,0,4,4
0,0,8,8
0,0,20,21
191,0,50,7
0,0,17,2
207,65,50,50
158,64,50,50
0,0,8,7
0,0,16,14
0,0,23,24
0,0,32,36
0,0,24,25
0,0,39,31
0,0,12,14
315,66,50,50
158,0,50,49
0,0,30,32
0,0,38,28
0,0,11,16
0,0,26,27
124,66,50,50
0,0,10,9
177,0,50,5
133,64,50,50
0,0,6,5
190,0,50,2
101,0,50,23
0,0,16,16
0,0,17,19
0,0,38,6
0,0,14,10
0,0,7,7
0,0,21,23
0,0,8,3
0,0,9,6
0,0,15,17
0,0,43,24
0,0,7,7
0,0,12,13
0,0,15,19
283,68,50,50
0,0,10,11
0,0,36,37
206,0,50,20
0,0,27,23
0,0,18,19
117,0,50,2
137,64,50,50
0,0,16,19
179,64,50,50
0,0,9,13
0,0,6,8
0,0,7,8
0,0,40,2
112,0,50,3
0,0,18,19
0,0,7,5
102,64,50,50
264,0,50,45
0,0,37,37
0,64,50,50
0,0,4,6
0,0,33,22
153,0,50,5
129,64,50,50
352,64,50,50
178,0,50,18
0,0,48,31
196,0,50,8
0,0,31,26
0,0,6,5
0,0,42,29
0,0,5,5
0,0,8,10
0,0,47,47
0,0,2,3
0,0,10,10
0,0,10,11
0,0,5,3
63,0,50,33
0,0,3,2
0,0,14,16
113,64,50,50
127,64,50,50
0,0,5,7
0,0,22,15
0,0,6,2
227,0,50,24
0,0,42,36
0,0,39,40
0,0,46,33
105,0,50,22
378,67,50,50
0,0,19,7
0,0,13,13
0,0,9,10
0,0,4,6
0,0,17,12
0,0,41,39
96,0,50,32
0,0,5,4
0,0,37,28
0,0,3,3
0,0,5,6
0,0,34,31
124,68,50,50
142,64,50,50
0,0,4,10
148,0,50,26
0,0,2,2
161,68,50,50
279,64,50,50
0,0,3,3
0,0,10,11
0,0,14,2
105,0,50,2
0,0,31,19
0,0,3,3
0,0,9,10
227,74,50,50
0,0,5,4
85,64,50,50
130,0,50,39
0,0,26,26
0,0,14,10
0,0,4,3
131,0,50,11
168,67,50,50
236,0,50,29
0,0,15,16
106,0,50,9
0,0,47,48
0,0,8,8
0,0,3,4
94,72,50,50
0,0,44,34
0,66,48,50
105,0,50,47
78,0,50,4
0,0,23,2
179,0,50,19
0,0,34,3
0,0,2,2
0,0,33,7
292,43,50,50
0,0,9,10
189,64,50,50
0,0,6,3
469,71,50,50
183,0,50,22
0,0,18,11
126,64,50,50
0,0,6,8
0,0,3,2
0,0,19,5
0,0,18,11
0,0,10,5
161,0,50,20
0,0,18,13
143,0,50,18
0,0,16,17
0,0,19,16
0,0,28,18
211,0,50,43
0,0,17,6
0,0,50,30
101,0,50,3
0,0,16,17
0,0,11,12
0,0,20,20
69,0,50,13
0,0,4,3
118,64,50,50
248,64,50,50
330,0,50,44
238,72,50,50
0,0,22,24
0,0,26,27
305,75,50,50
416,65,50,50
0,0,43,31
0,0,43,11
0,0,39,22
0,0,14,10
0,0,46,22
0,0,9,5
0,0,8,6
173,71,50,50
133,64,50,50
0,0,18,19
0,0,8,5
0,0,7,6
147,0,50,6
0,0,24,24
0,0,2,4
0,0,7,7
0,0,2,8
217,0,50,16
188,0,50,14
0,0,44,14
268,0,50,43
95,0,50,41
0,0,30,26
0,0,36,38
0,0,29,31
0,0,4,5
0,0,10,11
148,0,50,50
227,0,50,35
101,0,50,40
79,0,50,42
0,0,12,5
0,0,4,7
0,0,10,12
0,0,8,4
0,0,13,13
104,64,50,50
0,0,7,2
275,64,50,50
0,0,18,18
0,0,22,8
0,0,11,6
0,0,11,4
0,0,30,32
511,0,50,41
0,67,48,50
91,0,50,32
0,0,25,26
102,67,50,50
0,0,45,24
0,0,26,28
0,0,7,6
0,0,15,16
216,0,50,25
0,0,11,12
0,0,7,9
100,0,50,9
0,0,21,23
283,0,50,46
0,0,3,2
0,0,16,16
0,0,7,2
0,0,42,38
0,0,18,19
0,0,8,16
0,0,12,15
0,0,14,16
0,64,50,50
0,0,50,11
215,0,50,44
0,0,9,10
0,0,27,28
0,0,9,12
0,0,28,8
0,0,32,10
280,0,50,20
337,65,50,50
106,0,50,47
131,0,50,15
0,0,18,12
0,0,10,10
0,0,50,39
346,64,50,50
290,0,50,47
0,0,25,27
0,0,8,4
0,0,33,35
188,0,50,4
0,0,16,3
0,0,4,5
0,0,7,10
0,0,15,14
166,0,50,38
0,0,23,8
131,59,50,50
0,0,30,34
0,0,41,5
0,0,19,10
0,0,46,11
135,0,50,41
0,0,11,8
0,0,45,2
0,0,23,23
0,0,31,13
165,0,50,31
0,0,2,4
250,68,50,50
0,0,8,3
0,0,4,4
0,0,9,5
0,0,17,18
175,64,50,50
0,0,16,18
0,0,14,15
0,0,2,4
77,0,50,32
100,0,50,24
121,72,50,50
256,64,50,50
0,0,43,43
0,0,13,13
0,0,41,41
90,66,50,50
0,0,21,11
0,0,15,2
0,0,48,47
0,0,12,14
56,0,50,43
289,59,50,50
159,70,50,50
0,0,27,10
0,0,26,21
0,64,50,50
242,66,50,50
254,0,50,20
0,0,31,32
353,0,50,28
0,0,9,10
0,0,11,7
122,64,50,50
186,67,50,50
0,0,39,9
255,0,50,16
177,69,50,50
0,0,22,9
0,0,8,2
0,0,4,6
170,0,50,45
94,0,50,21
0,0,5,7
89,0,50,38
140,0,50,7
196,0,50,5
0,0,21,21
95,0,50,23
64,64,50,50
109,0,50,17
0,0,10,14
0,0,41,41
0,0,38,15
87,0,50,2
0,0,2,4
0,0,21,16
0,0,29,18
3,64,49,50
94,64,50,50
0,0,17,13
573,0,50,45
128,64,50,50
95,68,50,50
0,0,30,20
125,0,50,17
0,0,12,9
0,0,25,27
0,0,31,11
143,0,50,6
0,0,9,9
600,0,50,37
0,0,8,8
0,0,45,3
185,83,50,50
0,0,29,3
0,0,7,5
0,0,29,31
224,65,50,50
0,0,7,8
69,0,50,14
0,0,4,3
120,0,50,40
0,0,3,3
0,0,7,7
0,0,7,8
377,0,50,23
215,0,50,32
0,0,10,11
0,0,13,13
0,0,9,10
0,0,22,25
0,0,6,10
167,68,50,50
169,67,50,50
0,0,11,12
112,65,50,50
0,0,8,7
0,0,2,2
0,0,47,49
136,69,50,50
0,0,13,13
0,0,7,8
268,0,50,16
0,0,42,14
0,0,15,15
0,0,36,7
0,0,12,4
0,0,24,26
160,64,50,50
0,0,25,27
0,0,11,3
127,64,50,50
264,72,50,50
102,64,50,50
230,0,50,50
0,0,4,2
0,0,4,3
221,64,50,50
0,0,3,6
0,0,25,22
0,0,20,24
0,0,41,20
0,0,7,8
74,0,50,11
195,64,50,50
0,0,2,2
389,66,50,50
0,0,12,3
0,0,48,47
0,0,19,22
0,0,13,14
0,0,47,48
0,0,40,41
79,68,50,50
185,65,50,50
0,0,4,4
0,0,6,7
0,0,22,14
159,0,50,3
0,0,31,3
0,0,23,23
0,0,6,9
0,0,21,22
0,0,33,31
0,0,3,3
66,64,50,50
167,64,50,50
0,0,45,48
203,64,50,50
0,0,5,7
0,0,23,24
0,0,20,20
0,0,25,17
0,0,9,8
0,0,29,29
0,0,15,16
0,0,22,23
134,64,50,50
85,0,50,12
0,0,19,9
0,0,13,2
0,0,31,31
0,0,33,19
0,0,9,9
0,0,11,10
129,64,50,50
0,0,45,9
0,0,42,4
204,0,50,19
0,0,8,6
117,0,50,36
0,0,12,5
4,64,48,50
131,64,50,50
0,0,13,19
76,0,50,45
0,64,50,50
301,0,50,39
0,0,18,19
83,0,50,9
0,0,11,11
107,0,50,21
235,0,50,48
0,0,23,23
378,0,50,19
0,0,24,16
0,0,11,11
0,0,38,42
0,0,9,2
0,0,28,28
0,0,2,3
0,0,9,2
305,0,50,48
0,0,45,47
82,0,50,2
0,0,17,12
80,0,50,3
0,0,4,6
0,0,15,16
84,0,50,47
113,0,50,15
0,0,14,12
0,0,7,9
0,0,20,25
125,0,50,23
0,0,38,34
53,64,50,50
0,0,22,23
0,0,47,47
0,0,9,17
0,0,25,21
64,0,50,50
92,0,50,20
166,70,50,50
135,0,50,2
0,0,12,6
0,0,6,5
0,0,13,11
0,0,19,18
267,64,50,50
0,0,6,12
0,0,5,6
326,66,50,50
0,0,7,9
0,0,9,9
0,0,13,12
80,64,50,50
0,0,8,11
0,0,16,11
206,0,50,46
0,0,19,10
0,0,5,4
131,67,50,50
0,0,5,5
0,0,9,3
0,0,36,24
0,0,12,13
0,0,7,4
0,0,38,28
142,0,50,24
0,0,6,7
80,0,50,5
144,82,50,50
177,0,50,10
0,0,13,4
0,0,32,20
600,64,50,50
0,0,15,21
0,0,6,10
0,0,15,13
0,0,29,31
0,0,19,20
0,0,3,3
0,0,37,41
362,69,50,50
0,0,5,5
0,0,12,10
107,0,50,29
194,64,50,50
0,0,49,4
0,0,25,3
74,0,50,30
0,0,22,9
0,0,6,9
177,0,50,2
0,0,21,22
182,0,50,4
0,0,15,16
0,0,45,41
449,77,50,50
0,0,7,7
0,0,5,2
276,64,50,50
96,71,50,50
155,0,50,19
0,0,2,4
0,0,13,15
0,0,48,49
0,0,39,40
0,0,17,18
0,0,8,2
296,0,50,50
143,64,50,50
0,0,34,35
0,0,31,28
214,0,50,19
0,64,50,50
212,72,50,50
185,0,50,33
0,0,23,24
310,0,50,20
0,0,4,6
0,0,12,16
0,68,48,50
0,0,7,9
116,72,50,50
0,0,7,6
0,0,22,24
0,0,45,5
0,0,10,3
0,0,11,12
0,0,2,3
0,0,10,3
262,0,50,36
84,65,50,50
0,0,7,8
0,0,34,13
505,64,50,50
0,0,35,36
122,0,50,2
425,64,50,50
0,0,39,19
125,0,50,18
0,0,22,20
0,0,47,48
0,0,5,7
90,0,50,3
232,0,50,15
0,0,22,23
0,0,7,9
58,64,50,50
0,0,32,33
0,0,3,3
0,0,25,27
0,0,19,19
226,64,50,50
0,0,36,38
82,0,50,10
0,0,14,16
0,0,2,2
0,0,10,6
0,0,11,5
83,0,50,12
0,0,22,7
0,0,32,21
0,0,5,4
0,0,19,4
0,0,29,32
0,0,2,2
162,64,50,50
101,0,50,24
0,0,25,21
0,0,21,22
0,0,24,24
0,0,31,31
0,0,29,31
0,0,5,2
0,0,40,41
0,0,6,7
0,0,11,11
0,0,37,39
0,0,4,4
0,0,2,2
0,0,8,7
0,0,25,25
0,0,21,17
233,67,50,50
146,64,50,50
0,0,7,8
0,0,6,9
0,0,8,10
0,0,28,20
273,0,50,33
0,0,33,27
0,0,2,7
0,0,26,28
123,0,50,39
0,0,22,11
0,0,49,15
0,0,13,8
0,0,14,17
0,0,24,8
0,0,14,14
110,0,50,9
0,0,8,11
109,0,50,20
0,0,2,2
0,0,33,31
0,0,14,4
0,0,8,2
0,0,21,4
0,0,10,11
0,0,6,8
0,0,25,4
0,0,22,26
0,0,6,3
0,0,4,7
0,0,11,3
0,0,7,5
0,0,12,6
0,0,7,9
0,0,38,2
87,0,50,48
0,0,20,21
0,0,7,7
0,0,10,5
0,0,4,7
131,65,50,50
0,0,21,12
0,0,7,6
0,0,22,23
0,0,5,5
0,0,4,8
132,0,50,30
0,0,7,6
0,65,48,50
0,0,31,2
199,0,50,10
0,0,21,21
0,0,13,13
252,64,50,50
0,0,8,7
0,0,10,12
0,0,8,2
195,64,50,50
0,0,3,5
0,0,3,5
0,0,15,17
0,0,32,10
126,0,50,7
0,0,30,25
0,0,10,13
0,0,10,4
0,0,43,3
234,0,50,14
0,0,22,24
0,0,13,15
0,0,9,9
0,0,16,18
0,0,26,29
0,0,18,18
0,0,48,34
0,0,15,17
210,67,50,50
0,0,16,18
0,0,2,4
0,0,12,13
0,0,4,4
143,0,50,18
0,0,22,19
423,65,50,50
0,0,45,50
276,0,50,33
313,0,50,17
86,0,50,45
0,0,37,17
0,0,13,12
0,0,17,19
0,0,11,11
0,0,32,31
144,0,50,39
98,64,50,50
0,0,7,5
0,0,5,2
0,0,9,13
0,0,6,3
0,0,7,8
0,0,19,3
73,69,50,50
0,0,4,4
0,0,16,16
127,0,50,3
99,0,50,49
139,0,50,50
256,64,50,50
0,0,4,7
222,0,50,24
0,0,8,9
169,0,50,42
0,0,3,3
0,0,12,5
148,64,50,50
169,64,50,50
319,64,50,50
164,64,50,50
331,0,50,9
0,0,9,9
0,0,23,25
239,0,50,38
0,0,12,2
0,0,41,41
0,0,50,49
0,0,32,13
0,0,11,4
0,0,21,21
0,0,3,5
0,0,31,33
0,0,31,32
0,0,6,4
369,64,50,50
0,0,12,15
0,0,21,26
183,0,50,10
279,0,50,5
332,0,50,28
0,0,8,4
0,0,3,4
0,0,45,7
141,0,50,2
0,0,19,21
210,0,50,4
0,0,6,4
0,0,42,35
0,0,39,3
0,0,5,6
73,0,50,9
0,0,7,4
0,0,27,18
0,0,9,13
0,0,5,8
68,0,50,27
0,0,48,47
0,0,48,47
123,0,50,38
0,0,5,2
166,44,50,50
89,0,50,32
0,0,10,11
196,0,50,46
0,0,21,22
0,0,12,4
0,0,7,8
221,0,50,32
0,0,3,3
172,0,50,9
0,0,4,2
116,64,50,50
143,0,50,10
242,64,50,50
141,0,50,25
199,68,50,50
0,0,28,28
0,0,25,26
0,0,22,24
0,0,24,24
73,64,50,50
0,0,7,5
291,64,50,50
0,0,20,22
0,0,8,12
0,0,26,27
0,0,4,3
0,0,46,40
74,0,50,24
0,0,40,36
111,0,50,38
0,0,15,10
0,0,9,11
211,72,50,50
111,0,50,13
265,0,50,12
0,0,10,3
0,0,9,3
121,64,50,50
0,0,29,29
157,0,50,36
108,0,50,4
0,0,21,21
0,0,39,38
77,0,50,44
75,0,50,21
0,0,14,14
0,0,21,23
0,0,28,28
0,0,46,46
329,64,50,50
0,0,29,32
0,0,20,15
0,0,36,35
0,0,37,31
0,0,14,16
425,0,50,11
130,0,50,45
0,0,31,33
122,0,50,19
0,0,50,11
0,0,7,8
0,0,19,20
0,0,13,13
0,0,27,27
245,66,50,50
88,64,50,50
0,0,5,5
76,0,50,25
278,0,50,43
131,0,50,6
0,0,5,5
67,0,50,21
306,64,50,50
142,0,50,31
0,0,14,15
0,0,43,38
255,0,50,23
0,0,23,25
109,72,50,50
0,0,13,7
0,0,3,2
0,0,30,31
0,0,7,2
0,0,21,24
0,0,12,13
0,0,24,24
472,64,50,50
0,0,7,9
120,59,50,50
101,0,50,3
181,0,50,26
0,0,7,5
0,0,3,3
125,67,50,50
0,0,30,26
0,0,13,16
0,0,46,12
0,0,40,26
344,0,50,29
0,0,4,2
0,0,19,16
0,0,2,4
258,64,50,50
0,0,17,21
0,0,3,5
0,0,10,3
271,0,50,5
252,69,50,50
105,68,50,50
0,0,32,11
0,0,31,32
391,64,50,50
330,0,50,41
243,0,50,33
0,0,7,9
92,0,50,39
105,67,50,50
244,0,50,33
0,0,25,17
0,0,22,24
0,0,12,7
0,0,44,16
113,64,50,50
0,0,22,23
71,0,50,10
0,0,24,13
0,0,6,6
0,0,11,12
0,0,30,2
0,0,40,14
0,0,36,31
0,0,22,23
0,0,25,15
204,0,50,12
0,0,4,5
0,0,7,10
0,0,22,21
0,0,50,4
244,64,50,50
92,64,50,50
96,0,50,41
0,64,50,50
0,0,12,12
0,0,28,26
106,69,50,50
0,0,31,10
0,0,16,16
0,0,27,27
0,0,4,4
0,0,9,13
97,48,50,50
0,0,4,6
144,0,50,10
202,0,50,14
140,64,50,50
175,73,50,50
0,0,27,28
0,0,9,2
84,0,50,2
309,68,50,50
0,0,4,6
94,0,50,18
0,0,10,2
0,0,7,10
0,0,13,2
0,0,17,17
0,0,2,4
0,0,4,11
0,0,10,11
0,0,28,17
224,64,50,50
123,0,50,42
0,0,17,8
0,0,9,11
0,0,25,25
0,0,25,24
0,0,16,3
0,0,38,15
0,0,2,2
0,0,6,5
108,0,50,44
0,0,27,27
0,0,5,7
0,0,3,7
0,0,4,12
0,0,26,26
0,0,5,3
122,0,50,15
0,0,22,23
0,0,35,5
127,64,50,50
143,66,50,50
0,0,5,5
0,0,15,15
0,0,37,24
0,0,8,10
122,0,50,47
0,0,5,5
0,0,5,8
0,0,22,3
0,0,36,38
220,0,50,29
459,71,50,50
0,0,45,2
0,0,13,13
0,0,22,27
0,0,12,14
0,0,28,3
0,0,8,11
0,0,22,3
0,0,2,2
0,0,7,4
0,0,12,13
330,0,50,37
310,75,50,50
0,0,23,24
0,0,40,40
0,0,42,40
0,0,11,13
364,67,50,50
0,0,31,2
0,0,18,16
0,0,14,15
128,64,50,50
0,0,18,19
0,0,29,2
0,0,8,6
0,0,7,7
0,0,20,13
207,0,50,32
156,68,50,50
0,0,4,6
0,0,14,16
0,0,6,6
115,0,50,2
0,0,32,16
0,0,24,23
179,64,50,50
134,0,50,17
238,0,50,11
126,0,50,31
0,0,49,23
451,64,50,50
0,0,11,12
188,66,50,50
0,0,27,30
206,0,50,16
251,0,50,26
0,0,42,42
164,0,50,17
125,64,50,50
205,0,50,47
0,0,7,8
0,0,8,9
0,0,17,19
198,0,50,37
0,0,26,27
0,0,12,14
0,0,12,13
0,0,47,40
203,64,50,50
0,0,21,5
0,0,6,7
0,0,40,7
0,0,19,9
0,0,16,12
0,0,20,21
93,70,50,50
0,0,8,9
0,0,36,38
0,0,4,3
131,0,50,4
0,65,49,50
0,0,6,2
111,0,50,42
0,0,26,3
0,0,9,8
0,0,9,9
0,0,7,2
0,0,5,2
0,0,30,30
0,0,14,16
0,0,49,11
222,67,50,50
0,0,14,16
163,64,50,50
0,0,45,46
0,0,17,20
0,0,6,7
0,0,3,4
185,0,50,3
0,0,45,28
0,0,13,12
0,0,7,2
92,64,50,50
173,0,50,8
117,0,50,22
0,0,8,8
0,0,18,18
104,64,50,50
503,64,50,50
0,0,5,6
0,0,16,19
146,64,50,50
0,0,3,2
0,0,32,33
0,0,29,31
0,0,8,9
215,0,50,32
194,68,50,50
0,0,29,33
0,0,3,3
0,0,26,13
0,0,32,34
0,0,7,3
0,0,17,17
0,0,20,12
0,0,11,12
0,0,17,19
0,0,23,4
0,0,14,6
181,0,50,27
0,0,29,30
0,0,14,12
0,0,36,36
0,0,44,45
0,0,39,28
0,0,10,8
145,0,50,7
0,0,2,2
0,0,29,20
0,0,8,9
0,0,22,8
0,0,2,2
0,0,8,2
170,0,50,26
160,0,50,17
247,70,50,50
136,0,50,4
106,0,50,20
0,0,13,12
0,0,2,3
0,0,30,20
0,0,8,2
0,0,3,2
0,0,4,5
0,0,10,7
0,0,13,15
0,0,23,7
232,57,50,50
0,0,23,23
0,0,9,8
155,66,50,50
176,0,50,11
176,0,50,13
0,0,8,5
112,65,50,50
0,0,8,3
0,0,16,19
175,0,50,19
0,0,26,27
0,0,5,5
0,0,18,20
192,0,50,12
0,0,34,34
138,84,50,50
388,66,50,50
0,0,7,7
274,0,50,16
0,0,24,20
131,0,50,4
0,0,17,12
0,0,14,13
0,0,4,8
0,0,11,9
0,0,3,3
0,0,10,11
90,64,50,50
0,0,11,11
206,64,50,50
0,0,13,9
183,64,50,50
0,0,5,7
0,0,4,5
0,0,6,11
0,0,19,2
0,0,13,14
118,0,50,4
0,0,36,36
0,0,5,5
0,65,49,50
0,0,24,26
0,0,5,5
169,0,50,35
159,0,50,47
0,0,46,40
0,0,19,21
0,0,20,20
0,0,28,24
0,0,8,6
0,0,7,9
197,0,50,39
0,0,6,6
119,64,50,50
197,64,50,50
0,0,11,13
0,0,50,39
156,64,50,50
0,0,11,4
0,0,13,14
0,0,16,15
0,0,12,14
0,0,4,7
0,0,44,2
0,0,19,21
198,65,50,50
0,0,17,19
0,0,32,33
0,0,8,2
0,0,12,14
0,0,23,20
0,0,3,2
164,69,50,50
140,64,50,50
0,0,8,9
0,0,18,18
223,0,50,46
0,0,33,35
0,0,2,4
190,81,50,50
0,64,50,50
0,0,5,3
158,0,50,19
0,0,17,2
0,0,8,4
101,64,50,50
100,0,50,20
0,0,15,17
0,0,18,17
0,0,11,6
0,0,3,3
153,79,50,50
134,64,50,50
0,0,16,6
0,0,22,5
327,64,50,50
0,0,22,22
339,0,50,13
0,0,20,20
0,0,7,4
0,0,27,28
0,0,16,8
138,64,50,50
0,0,8,7
230,64,50,50
0,0,23,8
250,64,50,50
0,0,10,11
0,0,7,9
272,0,50,17
114,0,50,12
111,64,50,50
105,0,50,33
147,0,50,4
0,0,2,5
55,64,50,50
0,0,19,20
0,0,5,4
0,0,50,50
0,0,32,33
179,0,50,20
82,0,50,28
0,0,7,3
0,0,21,13
0,0,17,18
0,0,14,16
288,70,50,50
0,0,5,7
0,0,11,13
71,64,50,50
0,0,11,12
168,0,50,26
0,0,3,7
0,0,30,31
0,0,22,24
0,0,7,7
153,0,50,13
139,0,50,22
0,0,25,23
0,0,29,31
0,0,13,14
0,0,14,7
0,0,27,31
133,0,50,50
137,64,50,50
0,0,20,7
287,0,50,45
0,0,5,11
0,0,2,2
80,64,50,50
0,0,49,21
